customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Multiple lines ,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges, Total charges ,Churn,Tenure_Group,Monthly_Charges_Group
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,304.2,Yes,0–12 months,60–90
9136-ALYBR,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,0–12 months,Below 30
4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card,66.5,2793.0,No,25–48 months,60–90
8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,49.55,49.55,No,0–12 months,30–60
7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,89.35,625.45,Yes,0–12 months,60–90
8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,73.6,220.8,No,0–12 months,60–90
9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,82.65,5950.8,No,61+ months,60–90
0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.0,735.0,No,13–24 months,30–60
2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,321.4,Yes,0–12 months,60–90
6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,25.2,277.2,No,0–12 months,Below 30
1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.45,127.25,No,0–12 months,Below 30
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,0–12 months,30–60
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,110.9,7984.8,No,61+ months,Above 90
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,77.75,4276.25,No,49–60 months,60–90
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.2,1048.0,No,25–48 months,Below 30
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,19.9,1134.3,No,49–60 months,Below 30
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,0–12 months,60–90
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,0–12 months,Above 90
8260-NGFNY,Female,0,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,25.2,25.2,Yes,0–12 months,Below 30
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,80.85,4204.2,No,49–60 months,60–90
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4034.4,Yes,25–48 months,Above 90
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,56.35,2423.05,No,25–48 months,30–60
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,19.3,907.1,No,25–48 months,Below 30
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,50.4,151.2,No,0–12 months,30–60
8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,79.4,5240.4,Yes,61+ months,60–90
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,55.25,3038.75,No,49–60 months,30–60
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.1,553.9,No,25–48 months,Below 30
8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,1008.6,No,0–12 months,60–90
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.2,6943.2,No,61+ months,Above 90
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3549.0,Yes,25–48 months,Above 90
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,898.0,Yes,0–12 months,60–90
0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,75.75,2045.25,No,25–48 months,60–90
2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.3,5527.4,No,49–60 months,Above 90
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,109.75,5926.5,Yes,49–60 months,Above 90
0310-VQXAM,Male,0,No,No,9,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.85,178.65,No,0–12 months,Below 30
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card,19.3,38.6,Yes,0–12 months,Below 30
3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,414.6,No,0–12 months,60–90
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.25,2372.5,Yes,25–48 months,Above 90
6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.25,182.25,No,0–12 months,Below 30
4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,438.0,No,0–12 months,30–60
1508-DFXCU,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,977.4,No,0–12 months,60–90
8614-VGMMV,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,736.5,Yes,13–24 months,30–60
7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,80.2,3448.6,No,25–48 months,60–90
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4212.6,No,25–48 months,Above 90
2930-UOTMB,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,65.25,2022.75,Yes,25–48 months,60–90
7973-DZRKH,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,90.95,6002.7,No,61+ months,Above 90
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1538.1,Yes,13–24 months,60–90
7698-YFGEZ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,20.0,No,0–12 months,Below 30
2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5740.1,Yes,61+ months,Above 90
9773-PEQBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,798.5,No,0–12 months,60–90
8644-XLFBW,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,0–12 months,60–90
0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1323.9,No,13–24 months,60–90
8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,104.65,2511.6,Yes,13–24 months,Above 90
7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.3,57.9,No,0–12 months,Below 30
9602-WCXPI,Male,0,No,No,50,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card,20.15,1007.5,No,49–60 months,Below 30
2903-YYTBW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,0–12 months,30–60
3620-MWJNE,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,108.9,No,0–12 months,30–60
8573-JGCZW,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,19.65,334.05,No,13–24 months,Below 30
6837-HAEVO,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,105.0,7245.0,No,61+ months,Above 90
6701-YVNQG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,88.7,6386.4,No,61+ months,60–90
9306-CPCBC,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.25,222.75,Yes,0–12 months,60–90
4304-XUMGI,Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,75.15,3757.5,No,49–60 months,60–90
9504-YAZWB,Female,0,No,No,53,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,20.25,1073.25,No,49–60 months,Below 30
8819-ZBYNA,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,109.1,6327.8,No,49–60 months,Above 90
6174-NRBTZ,Male,0,No,No,46,No,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,30.75,1414.5,No,25–48 months,30–60
9481-IEBZY,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,112.9,8128.8,No,61+ months,Above 90
1833-VGRUM,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.2,74.2,Yes,0–12 months,60–90
6137-NICCO,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,564.3,No,0–12 months,Above 90
9065-ZCPQX,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,78.85,5677.2,No,61+ months,60–90
6402-EJMWF,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,221.2,No,0–12 months,30–60
3620-EHIMZ,Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.35,1006.2,No,49–60 months,Below 30
3213-VVOLG,Male,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.35,0.0,No,0–12 months,Below 30
6870-ECSHE,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.45,40.9,No,0–12 months,Below 30
8747-UDCOI,Female,0,Yes,No,65,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,19.35,1257.75,No,61+ months,Below 30
8374-XGEJJ,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.0,4343.0,Yes,25–48 months,Above 90
2656-TABEH,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,400.8,Yes,0–12 months,Above 90
6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2226.25,Yes,25–48 months,60–90
4626-OZDTJ,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,78.65,4011.15,No,49–60 months,60–90
9169-BSVIN,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,74.75,897.0,No,0–12 months,60–90
2325-ZUSFD,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer,70.1,3995.7,Yes,49–60 months,60–90
8194-PEEBY,Female,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.9,477.6,No,13–24 months,Below 30
6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer,58.35,3734.4,No,61+ months,30–60
3932-CMDTD,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,105.65,422.6,Yes,0–12 months,Above 90
7714-YXSMB,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,100.5,2613.0,No,25–48 months,Above 90
8387-UGUSU,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.05,300.75,No,13–24 months,Below 30
1080-BWSYE,Male,1,Yes,No,64,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,25.65,1641.6,No,61+ months,Below 30
4039-HEUNW,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,3474.0,Yes,25–48 months,Above 90
1194-HVAIF,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,95.0,2565.0,No,25–48 months,Above 90
0812-WUPTB,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.85,70.85,Yes,0–12 months,60–90
3594-UVONA,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,85.95,3008.25,Yes,25–48 months,60–90
0004-TLHLJ,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.9,295.6,Yes,0–12 months,60–90
1767-TGTKO,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,363.6,No,0–12 months,30–60
8439-LTUGF,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,20.0,200.0,No,0–12 months,Below 30
8805-JNRAZ,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,98.4,No,0–12 months,30–60
5089-IFSDP,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,109.45,6348.1,Yes,49–60 months,Above 90
6418-HNFED,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,83.25,4245.75,No,49–60 months,60–90
0206-OYVOC,Female,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,19.25,885.5,No,25–48 months,Below 30
7291-CDTMJ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,19.65,19.65,No,0–12 months,Below 30
7128-GGCNO,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,72.8,3348.8,No,25–48 months,60–90
0237-YFUTL,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,109.65,5482.5,No,49–60 months,Above 90
7691-KGKGP,Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,65.0,3445.0,No,49–60 months,60–90
6710-HSJRD,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.1,6960.1,No,61+ months,Above 90
3675-EQOZA,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,20.65,103.25,No,0–12 months,Below 30
0840-DCNZE,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,86.95,4086.65,No,25–48 months,60–90
1732-FEKLD,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,94.75,5116.5,No,49–60 months,Above 90
9862-KJTYK,Male,0,No,Yes,19,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,25.35,481.65,No,13–24 months,Below 30
0479-HMSWA,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,105.45,2741.7,No,25–48 months,Above 90
5854-KSRBJ,Male,0,Yes,Yes,70,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,25.4,1778.0,No,61+ months,Below 30
0365-BZUWY,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.55,1743.35,No,13–24 months,Above 90
4817-VYYWS,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,3006.0,Yes,25–48 months,Above 90
5701-SVCWR,Female,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,24.0,24.0,No,0–12 months,Below 30
3129-AAQOU,Female,0,Yes,Yes,19,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.6,486.4,No,13–24 months,Below 30
4922-CVPDX,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,73.5,1911.0,No,25–48 months,60–90
1396-QWFBJ,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,74.05,1555.05,Yes,13–24 months,60–90
1357-BIJKI,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,98.25,4912.5,No,49–60 months,Above 90
1099-BTKWT,Female,0,Yes,No,68,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,3699.2,No,61+ months,30–60
5299-SJCZT,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,101.55,304.65,Yes,0–12 months,Above 90
2018-PZKMU,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.1,927.9,No,0–12 months,Above 90
7340-KEFQE,Female,0,Yes,Yes,51,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer,34.2,1744.2,No,49–60 months,30–60
4570-QHXHL,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,393.75,No,0–12 months,30–60
2403-BCASL,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,111.95,4589.95,Yes,25–48 months,Above 90
7392-YYPYJ,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2214.3,No,13–24 months,Above 90
2898-LSJGD,Female,0,Yes,Yes,21,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,1174.95,Yes,13–24 months,30–60
2223-GDSHL,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,116.05,8239.55,No,61+ months,Above 90
7359-PTSXY,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,45.75,45.75,Yes,0–12 months,30–60
9470-RTWDV,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,82.0,2132.0,No,25–48 months,60–90
2176-OSJUV,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,65.15,4625.65,No,61+ months,60–90
9348-YVOMK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,44.8,179.2,No,0–12 months,30–60
8104-OSKWT,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,957.6,No,0–12 months,60–90
4521-YEEHE,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.85,1599.3,No,13–24 months,60–90
4090-KPJIP,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,224.85,No,0–12 months,60–90
3786-WOVKF,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,106.85,7693.2,No,61+ months,Above 90
4503-BDXBD,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.95,824.45,Yes,0–12 months,60–90
6086-ESGRL,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,80.15,80.15,Yes,0–12 months,60–90
2592-HODOV,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card,19.3,250.9,No,13–24 months,Below 30
3886-CERTZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,109.25,7866.0,Yes,61+ months,Above 90
7995-ZHHNZ,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card,56.1,2356.2,No,25–48 months,30–60
3824-RHKVR,Female,0,No,No,17,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,19.7,334.9,No,13–24 months,Below 30
5816-SCGFC,Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,359.1,No,0–12 months,30–60
5989-AXPUC,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,118.6,8064.8,No,61+ months,Above 90
4979-HPRFL,Male,0,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,24.15,1352.4,No,49–60 months,Below 30
8590-OHDIW,Female,0,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.3,771.4,No,25–48 months,Below 30
8015-IHCGW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,115.5,8316.0,No,61+ months,Above 90
2332-TODQS,Female,0,No,No,48,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Credit card,25.05,1202.4,No,25–48 months,Below 30
9278-VZKCD,Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.1,5673.2,No,49–60 months,Above 90
8008-OTEZX,Female,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.65,687.75,No,25–48 months,Below 30
2773-OVBPK,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,111.3,7457.1,No,61+ months,Above 90
5999-LCXAO,Female,0,No,No,1,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,29.9,29.9,No,0–12 months,Below 30
5206-XZZQI,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,4271.8,No,49–60 months,60–90
4803-LBYPN,Male,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.8,707.2,No,25–48 months,Below 30
5759-RCVCB,Female,0,No,No,3,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,35.2,105.6,Yes,0–12 months,30–60
6372-RFVNS,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,Yes,0–12 months,60–90
2139-FQHLM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,1709.05,No,13–24 months,60–90
8261-GWDBQ,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,116.05,6963.0,No,49–60 months,Above 90
1093-YSWCA,Male,0,No,No,11,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card,19.55,215.05,No,0–12 months,Below 30
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.4,5000.8,Yes,25–48 months,Above 90
0991-BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.4,889.2,Yes,13–24 months,30–60
3882-IYOIJ,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,115.25,6915.0,No,49–60 months,Above 90
8749-TZYEC,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Credit card,24.8,1785.6,No,61+ months,Below 30
1755-FZQEC,Male,0,No,No,39,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.9,776.1,No,25–48 months,Below 30
3115-JPJDD,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card,81.25,4793.75,No,49–60 months,60–90
